Country,Year,soc_age_dependency,env_co2_cba,env_co2_gdp,env_co2_capita,env_co2_pba,soc_edu_compul_yrs,gov_cpi_aop,gov_cpi_eop,gov_inflation,gov_corruption,gov_account_bal,gov_export_price,soc_female_mgrs,soc_broadband,gov_gdp_capita,gov_gdp_const,gov_gdp_growth,gov_gdp_ppp_const,gov_gdp_ppp_curr,soc_gini_index,gov_effectiveness,soc_immun_dpt,soc_immun_hepb,soc_immun_measles,soc_mort_infant,soc_internet_users,soc_life_expect,soc_edu_low_sec,soc_mort_maternal,soc_mort_general,soc_mort_road,soc_mort_poison,soc_mort_u5_tot,soc_mort_u5_fem,soc_mort_u5_male,env_nd_gain_idx,soc_mort_neonatal,soc_net_migration,soc_open_defec,soc_water_basic,soc_sanit_basic,soc_water_safe,soc_sanit_safe_rur,soc_sanit_safe_urb,env_pm25_exp,gov_pol_stability,soc_pov_190,soc_pov_national,soc_edu_pre_dur,soc_edu_pri_dur,soc_sanit_improved,soc_women_parl,soc_health_exp,gov_real_gdp_gr,gov_reg_quality,env_renew_elec,env_renew_cons,gov_rd_expend,gov_researchers,gov_rule_law,soc_gpi_primary,soc_gpi_pri_sec,soc_gpi_secondary,soc_edu_sec_dur,soc_youth_idle,soc_suicide_rate,gov_terms_trade,soc_unempl_gen,soc_unempl_ilo,soc_unempl_nat,soc_unempl_y_ilo,soc_unempl_y_nat,gov_voice_acc,gov_esg_score,tour_arrivals,tour_nights,tour_avg_stay,population,tour_night_pop,tour_arrival_pop,area_km2,tour_arr_density,tour_night_density,gov_reer,log_arrivals,arrivals_per_capita,arrivals_per_km2
Estonia,2006,47.1421,19763.91,0.413,13.8965,18900,9,72.372,73.76,3.779,81.4634,-2545000000,75.5065,39.628,18.3238,12659.144,16234.5146,10.4117,33646.6182,19348.3869,33.7,83.9024,95,95,96,5.1,63.5,72.6915,106.0269,13,80.6348,19.3,1.34,6.5,5.8,7.2,62.1525,3,-5351,0,98.3445,99.4855,93.7042,77.7449,95.166,9.4915,69.0821,0.8,19.4,7,6,90.997,18.8119,3.6972,9.763,88.2353,1.3337,17.2,1.1128,2600.7542,87.5598,0.9757,1.0145,1.0413,6,8.914,20.88,100.0167,83.3804,5.915,5.915,12.118,12.121,84.6154,29.67,2259087,4543330,2.0111354719849213,1346810,3.373400850899533,1.677361320453516,45336,49.82987030174696,100.21461972825128,85.21275,14.630471749981353,1677.361320453516,49.82987030174696
Estonia,2007,47.5474,22760.82,0.4567,16.6046,23200,9,77.253,80.94,5.195,78.6408,-3340000000,85.7746,34.91,19.7619,16765.784,17543.4654,8.0628,36359.4661,22201.3544,31.2,82.0388,95,95,96,4.7,66.2,72.8146,105.35405,13,80.6413,17,1.45,5.9,5.3,6.5,62.6459,2.8,-2941,0,98.5121,99.4309,94.0556,77.6248,95.2967,9.4287,68.599,0.4,19.5,7,6,90.9084,20.7921,3.8764,7.571,87.3786,1.1944,18.6,1.0587,2747.582,85.6459,0.9845,1.0146,1.0354,6,9.392,21.58,103.1135,86.6608,4.592,4.592,10.097,10.096,84.1346,28.84,2343044,4674501,1.995054723684233,1340680,3.486664230092192,1.747653429602888,45336,51.68175401446974,103.10792747485442,88.396960000000007,14.666961923451463,1747.653429602888,51.68175401446974
Estonia,2008,47.7748,20540.88,0.4354,15.0592,21000,9,85.447,87.04,4.581,80.0971,-2115000000,97.054,36.596,22.0377,18274.232,16688.9968,-4.8706,34588.5491,22803.5195,31.9,84.466,95,94,95,4.3,70.6,73.7707,104.6812,11,81.2779,12.4,0.61,5.4,4.8,6,63.2469,2.5,-2034,0,98.6808,99.3764,94.4113,77.5047,95.4277,9.376,65.8654,0.4,19.7,7,6,90.8184,20.7921,4.5065,-5.125,89.3204,1.8666,20.5,1.2519,2972.9307,85.5769,0.982,1.0131,1.0356,6,9.092,19.65,100.2861,84.0643,5.455,5.455,12.032,12.022,85.5769,29.49,2377671,4602212,1.935596640578112,1337090,3.4419612741101946,1.7782430502060445,45336,52.44553996823716,101.51341097582495,93.55176,14.681632415685021,1778.2430502060445,52.44553996823716
Estonia,2009,48.0786,17226.17,0.4258,12.5974,17600,9,85.617,85.41,3.16,80.3828,502000000,70.4897,34.339,23.5008,14757.1,14274.8507,-8.471642,29585.1439,20478.2525,31.4,78.9474,95,95,95,3.9,72.5,74.8244,107.8295,10,81.7451,8.8,0.86,5,4.4,5.5,63.2437,2.3,-2089,0,98.8506,99.322,94.7713,77.38465,95.559,9.2922,64.455,0.6,15.8,7,6,90.727,22.7723,5.2257,-8.61561,89.4737,6.1696,24.2,1.3968,3229.6753,84.3602,0.9821,1.0055,1.0232,6,14.466,22.1,104.5867,61.7323,13.548,13.548,27.41,27.391,83.8863,25.62,2147133,4122526,1.9200142701919256,1334515,3.0891567348437445,1.608923841245696,45336,47.3604420328216,90.93272454561496,94.65696,14.579644487582168,1608.9238412456962,47.3604420328216
Estonia,2010,48.5361,19352.63,0.498483,16.1911,21500,9,87.963,90.04,4.151,80.4762,349000000,90.2984,38.373,26.1282,14697.472,14657.9388,2.6837,30379.1078,21616.7122,32,82.2967,94,94,95,3.6,74.1,75.4293,107.1374,8,86.9268,6.8,0.89,4.6,4.1,5,63.7071,2.1,-3781,0,99.0214,99.2679,95.1355,77.2645,95.6906,9.1365,67.7725,0.8,17.5,7,6,90.6341,22.7723,4.8403,2.45,88.5167,8.0528,25.3,1.579,3057.783,85.3081,0.9852,0.994,1.0008,6,14.026,18.29,103.757,53.3599,16.707,16.707,32.938,32.921,83.4123,24.93,2401763,4700680,1.9571789556255135,1331475,3.5304305375617266,1.8038363469085037,45336,52.97694988530086,103.68537144873831,94.37886,14.691714025337957,1803.8363469085036,52.97694988530086
Estonia,2011,49.2638,19724.83,0.4979,16.3274,22200,9,92.432,93.72,4.669,80.5687,305000000,130.1715,34.634,26.2888,17552.466,15820.9215,7.9341,32789.4316,24652.361,32.5,81.5166,93,94,94,3.3,76.5,76.2293,104.3849,9,87.0853,8.1,1.24,4.2,3.8,4.6,63.574,1.9,-3941,0,99.1934,99.214,95.5039,77.14435,95.8226,8.2766,67.2986,1,17.5,7,6,90.5399,19.802,4.5048,7.607,90.9953,9.1512,25.2,2.3052,3392.8059,85.9155,0.9973,0.9915,0.9868,6,11.568,17.59,102.326,67.1377,12.328,12.328,22.386,22.375,87.3239,27.08,2725937,5399392,1.9807471706059239,1327439,4.067525513413423,2.053530896711638,45336,60.12742632786307,119.0972295747309,95.74932,14.818323147032793,2053.530896711638,60.12742632786307
Estonia,2012,50.2724,18933.66,0.4548,15.5165,21000,9,96.332,97.13,3.842,81.5166,-437000000,125.3251,31.624,26.4254,17579.346,16460.6839,4.0438,34115.3622,26242.5283,32.9,77.2512,94,94,94,3,78.4,76.3268,102.136,8,87.25,6.8,1.19,3.9,3.5,4.3,63.0124,1.8,-3674,0,99.3682,99.1603,95.8874,77.02414999999999,95.9549,7.9901,67.2986,0.7,18.6,7,6,90.468,20.7921,4.5808,3.672,90.9953,12.3417,25,2.1248,3457.7556,85.9155,0.9975,0.9923,0.9879,6,12.2,19.44,100.1773,71.3081,10.021,10.021,20.862,20.857,85.9155,27.37,2839895,5544537,1.952373943402837,1322696,4.191845291737482,2.1470504182366925,45336,62.641057878948295,122.29876919004765,96.93693,14.859277989748561,2147.0504182366926,62.641057878948295
Estonia,2013,51.3711,20245.86,0.498483,17.3858,22800,9,99.459,99.12,3.191,82.9384,-36000000,127.1102,32.81,27.3877,19310.675,16809.5323,2.1193,34838.3632,27831.1526,35.1,77.7251,94,93,94,2.8,80,77.1415,104.7361,6,87.6557,7.1,0.59,3.6,3.2,4,63.7239,1.6,-2688,0,99.5438,99.1066,96.2819,77.80799999999999,96.0876,8.0812,68.2464,0.9,21.8,7,6,90.4211,20.7921,4.6758,1.757,90.9953,9.1973,24.5,1.7241,3338.396,86.385,0.9943,0.9921,0.9901,6,11.319,18.15,100.7356,74.7773,8.631,8.631,18.704,18.677,85.9155,26.15,2980865,5734033,1.9236137832474802,1317997,4.350566048329397,2.2616629628140275,45336,65.75050732309865,126.47858214222693,98.8309,14.907724420291261,2261.6629628140277,65.75050732309865
Estonia,2014,52.5479,19195.93,0.462,16.6756,22000,9,99.933,99.18,2.813,87.9808,158000000,124.9783,30.845,28.2254,20574.581,17413.686,3.5941,36090.4936,29403.6584,34.6,80.2885,93,93,93,2.6,84.2,77.0341,103.8745,7,87.6904,6.1,0.74,3.4,3,3.7,65.2766,1.5,-674,0,99.7181,99.0527,96.6754,78.64185,96.2206,8.7077,72.8571,0.8,21.6,7,6,90.3763,19,4.7408,3.323,93.2692,11.1825,25.3,1.4302,3285.5935,87.0192,0.994,0.9939,0.994,6,11.75,19.23,100.156,79.3044,7.352,7.352,14.975,14.965,88.1773,22.39,3087070,5809464,1.8818698636571247,1314545,4.419372482493943,2.348394311339665,45336,68.0931268748897,128.142403388036,99.70848,14.942733302895869,2348.394311339665,68.0931268748897
Estonia,2015,53.6172,17567.6,0.4138,15.1976,19000,9,100,99.01,2.79,88.5714,344000000,100,28.138,29.6883,17723.954,17722.1558,1.7714,36729.8083,29720.5911,32.7,81.9048,93,91,93,2.5,88.4,77.5902,102.4144,6,89.814,6.4,0.45,3.2,2.8,3.5,65.0478,1.4,4261,0,99.8912,99.058,96.8461,79.48134999999999,96.4155,7.185,65.2381,0.6,21.7,7,6,90.3879,23.7624,4.9432,1.838,93.3333,15.4272,28.2,1.4678,3188.4919,87.1429,1.0001,0.9978,0.9955,6,11.482,15.73,100,82.2666,6.412,6.412,14.342,14.354,87.1921,19.58,3112143,5781870,1.8578420079025932,1315407,4.395498883615489,2.3659164045804832,45336,68.64617522498676,127.53374801482266,100,14.950822435703454,2365.9164045804832,68.64617522498676
Estonia,2016,54.6487,19617.96,0.4011,15.1846,19000,9,100.8,101.34,2.932,88.0952,240000000,102.6099,31.779,31.4989,18661.231,18264.9867,3.063,37854.8451,31947.7769,31.2,81.9048,93,93,93,2.3,87.2,77.6415,100.8018,7,89.7342,6.1,0.87,3,2.7,3.3,63.9994,1.3,1081,0,99.9152,99.0631,96.8779,80.3264,96.6109,6.8784,68.0952,0.5,21,7,6,90.4017,23.7624,4.9873,3.093,93.3333,13.047,27.2,1.2431,3296.3726,85.7143,1.0015,1.0045,1.0074,6,9.569,15.05,101.9504,81.2833,6.882,6.882,14.125,14.135,89.1626,20.26,3324914,6228128,1.8731696519067862,1315790,4.733375386649845,2.5269336292265483,45336,73.33937709546497,137.37709546497265,100.76067,15.016954667835554,2526.9336292265484,73.33937709546497
Estonia,2017,55.625,19560.35,0.4034,16.1097,19000,9,104.48,105.15,3.326,86.6667,463000000,113.4205,34.728,32.522,20844.174,19270.8138,5.5069,39939.4581,34506.6487,30.4,82.8571,93,92,93,2.2,88.1,78.0927,102.244,5,89.9904,4.1,0.56,2.8,2.5,3.1,64.099,1.3,5202,0,99.9391,99.068,96.91,82.28684999999999,96.807,6.1549,68.5714,0.3,21.9,7,6,90.4191,26.7327,4.8485,5.635,93.3333,14.1225,27.5,1.2768,3552.4653,85.7143,1.0005,1.0118,1.0227,6,10.026,17.89,100.5121,83.5923,5.807,5.807,12.175,12.188,89.6552,19.52,3544932,6509299,1.8362267597798774,1317384,4.941079442288657,2.69088739501922,45336,78.19242985706722,143.57903211575788,102.87237,15.081029817910805,2690.88739501922,78.19242985706722
Estonia,2018,56.3461,17938.26,0.4098,16.9132,19000,9,108.045,108.64,3.579,90,173000000,132.5729,33.496,33.3725,23628.862,19914.3446,3.3394,41273.1989,37120.988,30.3,83.3333,92,93,87,2,89.4,78.2439,99.694,5,90.0641,5.7,0.87,2.7,2.4,2.9,64.0315,1.3,7089,0,99.9632,99.0727,96.9428,84.40225000000001,97.0036,7.7967,65.0943,0.2,21.7,7,6,90.4408,26.7327,4.9241,3.7,91.9048,16.0854,28.6,1.41,3766.0815,85.7143,1.0026,1.0158,1.0287,6,10.348,15.78,101.0115,84.3009,5.412,5.412,12.076,12.097,88.835,19.32,3591495,6630315,1.8461156148066473,1321977,5.015454126660297,2.716760579041844,45336,79.21949444150344,146.24834568554792,105.3603,15.094079386755597,2716.7605790418443,79.21949444150344
Estonia,2019,57.0635,17783.79,0.2599,11.0843,19000,9,110.496,110.59,3.831,90.9524,641000000,125.4382,35.499,33.8508,24023.899,20579.8755,3.342,42652.5357,40586.3784,30.8,84.7619,91,91,88,1.9,90.2,78.6463,101.1542,6,90.1016,4.5,0.66,2.5,2.3,2.8,64.2563,1.3,5386,0,99.9873,99.0772,96.976,85.37275,97.1401,6.8448,67.4528,0.6,20.7,7,6,90.4125,29.703,5.0697,3.727,92.8571,28.1355,31.3,1.6206,3770.4202,86.1905,1.0078,1.022,1.0362,6,7.86,15.61,100.6001,85.0818,4.514,4.514,11.623,11.657,87.4396,16.46,3789955,6967047,1.8382928029488477,1326898,5.250627403161358,2.856251950036853,45336,83.59703105699664,153.67582053996824,106.53441,15.147864967492538,2856.251950036853,83.59703105699664
Estonia,2020,57.8245,17774.27,0.2089,8.6353,19000,9,109.795,109.62,2.914,92.381,-803000000,127.4604,35.872,34.27,23914.829,19946.945,-3.0755,41340.7644,40672.134,30.7,87.619,91,90,91,1.8,89.1,78.5951,98.488,6,90.1104,4.5,1.36,2.4,2.2,2.7,64.0276,1.3,3694,0,100,99.0808,96.9984,86.2114,97.337,6.1457,70.7547,0.3,20.6,7,6,90.4197,28.7129,5.8376,-2.884,92.8571,48.8761,40.4,1.7531,3836.3796,88.0952,1.002,1.0241,1.0468,6,9.204,17.54,103.0314,85.0818,6.956,6.956,18.417,18.489,87.9227,19.49,1972131,3674012,1.862965492657435,1329522,2.7634082023464073,1.483338372738473,45336,43.500330862890415,81.03961531674608,105.35851,14.494625749024204,1483.338372738473,43.500330862890415
Estonia,2021,58.2662,17727.31,0.209,9.2488,19000,9,114.722,122.81,6.251,90,-1343000000,167.6383,39.832,37.3572,27972.351,21351.3949,7.0409,44251.5375,44251.5375,31.8,88.5714,90,84,89,1.8,91,76.9439,98.8113,8,90.1104,4.5,1.42,2.3,2.1,2.5,64.4736,1.3,7043,0,100,99.0705,97.0087,86.73435,97.5339,6.1457,70.7547,0.3,22.8,7,6,90.4178,25.7426,5.6878,7.154,92.8571,39.9574,38,1.7677,4036.1313,88.5714,1.002,1.0241,1.0468,6,10.921,14.94,100.9339,85.0818,6.178,6.178,16.622,16.712,88.4058,19.7,2138346,3998997,1.870135609485088,1330932,3.004659141113145,1.606653082201044,45336,47.16662255161461,88.20798041291688,106.74339,14.5755436586138,1606.653082201044,47.16662255161461
Estonia,2022,58.3862,17727.31,0.2136,9.3326,19000,9,137.032,144.3,8.797,91.0377,-1496000000,167.6383,38.275,38.066,28473.526,21080.652,-1.268,43690.4131,47802.0073,31.8,89.6226,90,84,89,1.8,91.5,77.8439,99.9617,7,90.1104,4.5,1.42,2.3,2.1,2.5,64.5164,1.3,39754,0,100,99.0602,97.0194,87.37540000000001,97.7308,6.1457,71.2264,0.3,22.5,7,6,90.4208,25.7426,5.2247,0.06,92.9245,39.9574,38.542,1.7821,4654.8545,89.6226,1.002,1.0241,1.0468,6,10.735,14.94,100.9339,85.0818,5.571,5.571,18.392,18.561,87.9227,20.53,3252898,5950873,1.8294065783802627,1348840,4.411844992734498,2.411626286290442,45336,71.75088230104112,131.26153608611259,114.92898309999993,14.99505715671034,2411.6262862904423,71.75088230104112
Estonia,2023,58.4343,17727.31,0.2001,8.346,19000,9,149.523,150.45,6.027,91.5094,-718000000,167.6383,38.275,37.7484,30142.009,20123.4222,-4.5408,41706.5197,46790.27,31.8,88.6792,90,84,89,1.8,93.2,78.4902,99.9617,5,90.1104,4.5,1.42,2.3,2.1,2.5,64.5164,1.3,5717,0,100,99.0602,97.0194,87.37540000000001,97.7308,6.1457,69.1943,0.3,22.5,7,6,90.4208,28.7129,5.2247,-3.023,91.0377,39.9574,40.95,1.7821,4654.8545,89.6226,1.002,1.0241,1.0468,6,9.595,14.94,100.9339,85.0818,6.378,6.378,17.207,17.301,88.7255,19.67,3425730,6374862,1.8608769517737824,1370286,4.652212749747133,2.5000109466199025,45336,75.5631286394918,140.6136844891477,114.92898309999993,15.046825437562315,2500.0109466199024,75.5631286394918
Finland,2000,49.4102,77057.67,0.2367,11.1134,70200,9,76.789,77.45,4.967,100,9024000000,76.8816,27.552,0.6762,24369.776,37872.6022,5.5344,46942.1572,26777.1143,27.2,99.4536,99,87.5,96,3.5,37.2,77.4659,101.2347,7,88.5876,8.1,0.55,4.3,3.8,4.7,69.1641,2.5,2497,0,100,99.4482,93.8103,78.1955,88.99185,8.0051,99.4709,0,11,6,6,86.4822,36.5,5.3711,5.754,97.2826,33.4094,31.7,3.2414,7855.562,100,0.9942,1.0484,1.0934,6,10.096,24.13,107.4904,63.594,11.134,11.135,29.333,28.353,99.5025,10.82,8431087,16042102,1.9027323523052246,5176209,3.0991990470245696,1.628815026595719,338411,24.913749848556932,47.404197854088665,100.3575,15.947436384520842,1628.815026595719,24.913749848556932
Finland,2001,49.4306,79604.26,0.2549,12.2535,75500,9,78.836,79.27,3.979,100,9942000000,72.2816,29.74,2.5829,24998.587,38784.131,2.4068,48071.9747,27801.0248,27.366666666666667,99.7268,98,87.5,96,3.4,43.1,77.9659,101.2347,7,88.8105,8.9,0.59,4.2,3.7,4.6,69.4109,2.4,6241,0,100,99.4482,94.2074,78.2021,89.0575,7.9186,99.73545,0,11,6,6,86.6425,36.5,5.5264,2.64,97.8305,28.9272,29.2,3.1937,7855.562,99.75125,0.9949,1.0545,1.1043,6,8.797,24.31,106.6868,66.1167,10.29,10.291,27.321,26.598,99.5025,10.61,8490219,16211906,1.9094803090473873,5188008,3.1248806863829044,1.6365084633639733,338411,25.088484121379032,47.90596641362131,101.05295,15.954425470790431,1636.5084633639733,25.088484121379032
Finland,2002,49.51,82007.8,0.2591,12.6373,78000,9,80.418,80.63,4.114,100,10969000000,75.4715,30.226,5.2591,26999.895,39343.07,1.4412,48764.7659,28596.2606,27.53333333333333,99.87159599999998,98,88,96,3.3,62.4,78.1195,101.2347,7,89.0314,8.5,0.7,4.1,3.6,4.5,69.7504,2.3,5255,0,100,99.4482,94.6045,78.2087,89.08335,7.828,100,0,11,6,6,86.8029,36.5,5.8597,1.687,98.3784,26.4557,29.5,3.2531,7855.562,99.5025,0.9935,1.0566,1.1097,6,8.493,22.16,108.5785,64.6862,10.423,10.423,28.8,28.216,99.5025,10.34,8430747,15992872,1.8969697465716857,5200598,3.0751986598464254,1.621111072226694,338411,24.912745153083087,47.25872385944901,100.68541,15.947396056765307,1621.111072226694,24.912745153083087
Finland,2003,49.6411,89669.29,0.2864,14.2125,85600,9,81.456,81.59,3.578,100,7404000000,88.8889,30.932,9.4208,32954.317,40038.984,1.7688,49627.3341,29046.4092,27.7,99.87159599999998,98,91,97,3.2,69.2,78.3683,101.2347,7,89.2216,7.9,0.66,4,3.6,4.4,69.85,2.2,5929,0,100,99.4482,95.0015,78.10495,89.10915,7.7338,100,0,11,6,6,86.9633,37.5,6.1373,2.012,99.4595,22.6088,28.4,3.2982,7855.562,100,0.9913,1.0527,1.1038,6,11.434,21.85,105.2371,65.0077,10.469,10.469,28.102,27.813,99.005,12.65,8493939,16081812,1.8933279365439286,5213014,3.084935509476859,1.6293719909442024,338411,25.099476671857595,47.52154037546061,100.42185,15.954863526020656,1629.3719909442025,25.099476671857595
Finland,2004,49.8539,86897.35,0.2618,13.475,81800,9,81.576,81.71,4.073,100,11061000000,102.8467,30.679,15.3018,37812.031,41521.9629,3.7038,51465.4499,31199.2915,27.9,99.005,98,93,97,3.1,72.4,78.7146,101.2347,7,89.2053,7.6,0.96,3.9,3.5,4.3,69.7272,2.1,6956,0,100,99.4482,95.3986,77.98495,89.13505,7.6366,100,0,11.7,6,6,87.1236,37.5,6.2731,4.005,99.005,29.8577,31.1,3.3091,7855.562,99.5192,0.991,1.0202,1.048,6,9.826,21.31,100.6419,65.4569,10.358,10.358,27.404,27.527,99.5192,12.73,8907176,16626590,1.8666511136638593,5228172,3.18019185290767,1.703688401988305,338411,26.32058650575779,49.13135211325873,98.63133,16.00236791422734,1703.688401988305,26.32058650575779
Finland,2005,49.9152,79724.79,0.2106,11.1018,69800,9,82.208,82.54,3.875,100,5898000000,109.4958,32.82,22.3824,39142.224,42529.3507,2.4262,52714.0823,32047.7069,27.6,99.87159599999998,97,94,97,3,74.5,78.8171,101.4121,8,91.2651,7.4,0.82,3.7,3.4,4.1,70.3857,2.1,9251,0,100,99.4481,95.7957,77.86495,89.09764999999999,7.537,100,0.1,12.6,6,6,87.284,37.5,6.4487,2.778,99.0196,33.2487,31.5,3.3237,7558.6997,100,0.9923,1.0201,1.0457,6,7.897,19.96,100.6249,74.0903,9.602,9.602,26.78,26.996,99.5192,12.57,9089317,17259037,1.8988266115044727,5246096,3.289882037995492,1.732586860781808,338411,26.858810736057634,51.000224578988274,97.19442,16.022610435836206,1732.586860781808,26.858810736057634
Finland,2006,50.1492,86847.46,0.2428,13.2636,81100,9,83.256,83.56,3.779,99.512200000000007,8534000000.000001,129.0691,33.607,27.1351,41300.022,44069.3959,3.6211,54622.9304,34447.7143,28,99.0244,97,94,97,2.9,79.7,79.2146,100.32849999999999,7,91.3898,6.6,1,3.6,3.2,4,72.2234,2,10820,0,100,99.4481,96.1927,77.7449,89.01355,7.4342,100,0.1,13,6,6,87.4444,38,6.5232,4.019,94.6078,27.2934,31.2,3.3322,7689.1899,99.0431,0.9962,1.0206,1.0424,6,8.1,21.1,98.8205,75.9916,8.935,8.935,25.774,26.046,97.1154,12.09,9634879,18168869,1.8857391981777871,5266268,3.4500464085762443,1.8295458947398804,338411,28.470939183418977,53.68876602710905,96.25954,16.080900405160413,1829.5458947398804,28.470939183418977
Finland,2007,50.2937,86281.29,0.2247,12.8697,79500,9,84.574,85.18,5.195,99.5146,10329000000,150.4993,32.064,30.5746,48586.821,46213.6899,4.8657,57280.73,37844.2932,28.3,97.5728,99,94,98,2.8,80.8,79.2634,99.2449,7,91.4096,7.5,1.19,3.5,3.1,3.8,72.2682,1.9,14027,0,100,99.4481,96.5898,77.6248,89.24225000000001,7.3277,100,0.1,13.6,6,6,87.6048,41.5,6.3554,5.313,93.2039,29.9384,31.8,3.337,7390.5503,98.5646,0.9954,1.0223,1.0456,6,7.362,19.68,101.224,78.8144,6.854,6.854,16.426,16.509,96.6346,12.03,10099395,19036665,1.8849312260783937,5288720,3.599484374290944,1.909610453947269,338411,29.843577779682104,56.25309165482209,95.32324,16.12798617804308,1909.610453947269,29.843577779682104
Finland,2008,50.2258,82062,0.1959,11.259,71400,9,87.886,88.06,4.581,99.0291,7265000000,161.2495,32.36,30.4514,53894.581,46359.8733,0.3163,57461.9207,40081.2212,27.8,99.0291,99,94.5,97,2.7,83.7,79.5683,99.33525,7,91.5809,6.7,1.14,3.3,3,3.6,72.4617,1.8,15626,0,100,99.4481,96.9869,77.5047,89.471,7.2179,99.5192,0.1,13.8,6,6,87.7651,41.5,6.5767,0.784,94.6602,35.8774,34.6,3.537,7712.3159,98.0769,0.9918,1.0224,1.0484,6,8.162,20.56,96.9199,79.5061,6.369,6.369,16.337,16.45,96.6346,11.59,10240298,19465620,1.9008841344265568,5313399,3.663496756031309,1.9272593682499657,338411,30.259944268951067,57.5206479694809,95.64454,16.141841376368095,1927.2593682499657,30.259944268951067
Finland,2009,50.4784,78389.83,0.2034,10.6906,67600,9,89.322,89.65,3.16,98.5646,5053000000,105.0771,35.424,29.3246,47538.607,42412.5135,-8.471642,52569.2654,37968.6617,27.5,99.0431,99,95,98,2.6,82.5,79.7195,99.4256,8,91.6811,5.7,1.14,3.2,2.9,3.5,72.3129,1.8,14877,0,100,99.4481,97.3839,77.38465,89.554,7.1055,99.0521,0.1,13.1,6,6,87.9255,40,7.2398,-8.076,98.0861,30.1086,32.5,3.559524999999999,7669.2837,100,0.9934,1.0236,1.0488,6,9.467,20.33,99.2872,73.1762,8.249,8.25,21.376,21.51,96.6825,15.9,9764993,18567338,1.9014184649185104,5338871,3.4777648682652194,1.8290370754416054,338411,28.855424321313432,54.86623661760404,98.5731,16.094314507853404,1829.0370754416053,28.855424321313432
Finland,2010,51.0951,81320.28,0.2274,12.2764,75500,9,90.828,92.13,4.151,98.0952,3399000000,116.2166,32.746,29.0751,46647.994,43556.5386,2.6974,53987.2564,38950.5526,27.7,99.5215,99,94.5,98,2.4,86.9,79.8707,98.7855,8,93.2235,5.2,1.12,3,2.7,3.3,72.9056,1.7,14080,0,100,99.4481,97.781,77.2645,89.58715000000001,6.9909,97.1564,0.1,13.7,6,6,88.0859,40,7.1805,3.168,99.0431,29.9911,33.4,3.559524999999999,7740.9209,100,0.9934,1.0225,1.0465,6,8.651,18.63,98.0939,73.0638,8.394,8.394,21.288,21.397,96.6825,17.13,10204648,19248057,1.8862048940835587,5363352,3.58881106442389,1.902662364879277,338411,30.154598993531533,56.877752200726334,97.23288,16.138353958730104,1902.662364879277,30.154598993531533
Finland,2011,52.2257,76488.36,0.1964,10.8044,67700,9,93.847,94.53,4.669,99.0521,-4267000000,132.3066,32.012,29.8056,51174.768,44391.4537,1.9169,55022.1131,40845.9567,27.6,99.87159599999998,99,95,97,2.3,88.7,80.4707,99.444,7,93.4646,5.6,0.96,2.9,2.6,3.1,72.89,1.6,16798,0,100,99.448,98.1781,77.14435,89.94659999999999,6.8704,98.1043,0,13.2,6,6,88.2462,42.5,7.3015,2.389,97.6303,32.8917,35.1,3.559524999999999,7441.9775,100,0.992,1.0211,1.0452,6,8.398,17.74,95.0164,74.8894,7.781,7.781,19.934,20.064,96.2441,18.7,10726568,19987871,1.8633985259777406,5388272,3.709514107676821,1.9907250413490634,338411,31.696865645620267,59.06389272216329,97.38759,16.188234305784768,1990.7250413490633,31.696865645620267
Finland,2012,53.5921,72600.76,0.1792,9.6639,62200,9,96.814,97.79,3.842,98.1043,-5744000000,122.1664,30.566,30.4324,47693.7,43507.9346,-1.9903,53927.0129,40739.1132,27.1,99.87159599999998,99,95,97,2.2,89.9,80.6268,99.3173,8,93.5899,4.9,0.36,2.8,2.5,3,72.922931,1.5,17894,0,100,99.448,98.5752,77.02414999999999,90.30735,6.2312,98.1043,0.1,11.8,6,6,88.4066,42.5,7.6499,-1.523,98.1043,40.5621,38.7,3.3983,7492.4609,99.5305,0.9916,1.0219,1.0477,6,7.713,16.85,93.6545,75.8485,7.689,7.689,18.868,18.96,96.7136,21.12,10887708,20317582,1.8661027646957469,5413971,3.752805842513748,2.011039216870574,338411,32.173032200489935,60.03818433797956,97.83492,16.20314509628471,2011.0392168705741,32.173032200489935
Finland,2013,55.0282,72710.82,0.1845,9.8046,63000,9,98.959,99.68,3.191,98.1043,-5089000000,124.4565,31.265,31.6268,49804.351,42883.6386,-1.4349,53153.2134,41325.8052,27.2,99.87159599999998,98,95,97,2.1,91.5,80.9756,99.1702,8,93.7064,4.9,0.59,2.6,2.4,2.9,72.922931,1.4,18164,0,100,99.448,98.9722,77.80799999999999,90.6147,5.8529,97.1564,0.1,12.8,6,6,88.5669,42.5,7.7915,-0.98,98.5782,35.968,38.5,3.2714,7222.8066,99.5305,0.9924,1.0543,1.096,6,9.406,17.2,94.9339,74.4594,8.193,8.193,19.817,19.921,97.1831,22.22,10840428,20241057,1.8671824581095875,5438972,3.721485788123197,1.9931023730219608,338411,32.03332042989146,59.81205398169681,98.70736,16.198793128838435,1993.1023730219608,32.03332042989146
